epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,730.688,0.34188,0.46484,0.29746,0.84161,0.64203,0.5657,0.58013,0.40115,0.64712,0.57495,0.58524,0.33687,1.33023,8.69963,1.15154,1.44702,0.000302082,0.000302082,0.000302082
45,747.186,0.34183,0.46714,0.2964,0.84204,0.65796,0.59348,0.61047,0.44782,0.66727,0.60616,0.62709,0.37633,1.32755,7.79258,1.20133,1.46588,0.000296874,0.000296874,0.000296874
46,763.097,0.33672,0.45999,0.29348,0.84064,0.58378,0.60215,0.56631,0.41532,0.58378,0.60215,0.56631,0.35165,1.35507,8.7775,1.15165,1.50459,0.000291667,0.000291667,0.000291667
47,779.068,0.32923,0.44602,0.28711,0.83937,0.64792,0.61002,0.57847,0.40978,0.65106,0.6144,0.58488,0.34047,1.33925,8.00289,1.25239,1.44338,0.00028646,0.00028646,0.00028646
48,795.13,0.32554,0.43863,0.28439,0.83841,0.65282,0.58464,0.58552,0.41033,0.65566,0.58927,0.58628,0.3419,1.33205,8.35984,1.29201,1.47328,0.000281252,0.000281252,0.000281252
49,811.104,0.32271,0.43262,0.28066,0.83773,0.69964,0.58848,0.60521,0.42585,0.71506,0.60645,0.61491,0.37991,1.38407,9.20287,1.26514,1.49022,0.000276045,0.000276045,0.000276045
50,827.367,0.31758,0.42124,0.2784,0.83694,0.71274,0.59164,0.60747,0.40741,0.71754,0.59627,0.60329,0.335,1.40907,8.94792,1.14324,1.52922,0.000270837,0.000270837,0.000270837
51,843.616,0.31498,0.41258,0.27588,0.83637,0.62407,0.5902,0.57664,0.41838,0.62763,0.59483,0.5753,0.3495,1.36978,8.4783,1.21742,1.4877,0.00026563,0.00026563,0.00026563
52,859.692,0.31245,0.40681,0.27403,0.83572,0.66487,0.57176,0.58119,0.40776,0.68245,0.59028,0.59366,0.354,1.40244,9.0787,1.15407,1.55176,0.000260423,0.000260423,0.000260423
53,875.522,0.30966,0.40037,0.27341,0.83506,0.61789,0.54696,0.55318,0.40507,0.6477,0.57931,0.57085,0.34504,1.42296,8.94456,1.12852,1.55029,0.000255215,0.000255215,0.000255215
54,891.412,0.30585,0.39314,0.26912,0.83419,0.68504,0.57348,0.59346,0.40776,0.6963,0.58737,0.61163,0.33263,1.3689,8.81129,1.18497,1.48521,0.000250008,0.000250008,0.000250008
55,907.658,0.30638,0.38937,0.26793,0.83391,0.6602,0.57682,0.56697,0.40906,0.68038,0.59477,0.58903,0.3387,1.34678,9.25355,1.22056,1.47638,0.0002448,0.0002448,0.0002448
56,923.551,0.29916,0.38173,0.26418,0.83283,0.67763,0.59226,0.5708,0.43576,0.68636,0.60615,0.59037,0.35695,1.3521,8.97728,1.26779,1.49352,0.000239593,0.000239593,0.000239593
57,939.439,0.2918,0.36456,0.25906,0.83125,0.65097,0.56713,0.5477,0.42355,0.67413,0.58981,0.57131,0.33575,1.33211,8.78772,1.23626,1.44975,0.000234386,0.000234386,0.000234386
