epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
53,2117.61,0.46205,0.66099,0.31036,0.89809,0.96666,0.93506,0.96137,0.8649,0.96324,0.91958,0.94549,0.70521,0.49035,0.55746,0.29374,0.9003,0.000211062,0.000211062,0.000211062
54,2156.2,0.46659,0.66237,0.31841,0.90435,0.96481,0.93516,0.95555,0.85864,0.95669,0.91192,0.93854,0.69977,0.47861,0.55907,0.29246,0.89121,0.000206755,0.000206755,0.000206755
55,2194.87,0.46581,0.6661,0.31924,0.89537,0.97291,0.91837,0.96372,0.85957,0.97509,0.90498,0.95034,0.71994,0.47981,0.56613,0.28573,0.88928,0.000202449,0.000202449,0.000202449
56,2233.68,0.452,0.63886,0.30519,0.89309,0.96414,0.9375,0.96373,0.85852,0.95453,0.92458,0.95177,0.70724,0.48336,0.54218,0.29643,0.89641,0.000198142,0.000198142,0.000198142
57,2272.27,0.44666,0.60821,0.30235,0.89024,0.95993,0.93802,0.9681,0.87086,0.96421,0.90813,0.95648,0.72896,0.47832,0.52894,0.28246,0.89344,0.000193836,0.000193836,0.000193836
58,2311.06,0.4517,0.63188,0.30395,0.88899,0.96797,0.93224,0.96447,0.86549,0.95897,0.91782,0.95672,0.71253,0.47255,0.53691,0.28008,0.89923,0.00018953,0.00018953,0.00018953
59,2349.71,0.45462,0.62774,0.30818,0.89562,0.96745,0.91903,0.96156,0.87309,0.96432,0.90692,0.9458,0.70918,0.47775,0.53762,0.27744,0.89276,0.000185223,0.000185223,0.000185223
60,2388.41,0.44511,0.60859,0.29351,0.89545,0.95796,0.93798,0.96209,0.86944,0.94676,0.9206,0.94607,0.70134,0.47142,0.55171,0.27977,0.88933,0.000180917,0.000180917,0.000180917
61,2427.21,0.4385,0.61938,0.29852,0.88799,0.95328,0.93862,0.96447,0.87307,0.96552,0.90608,0.94637,0.71298,0.47054,0.54063,0.27277,0.89534,0.00017661,0.00017661,0.00017661
62,2465.96,0.43631,0.62239,0.29877,0.88876,0.97113,0.92358,0.96317,0.87364,0.96339,0.91464,0.94553,0.72495,0.4647,0.53015,0.27089,0.89361,0.000172304,0.000172304,0.000172304
63,2504.63,0.43746,0.62754,0.29979,0.88953,0.96375,0.93593,0.96378,0.87768,0.96343,0.91321,0.94849,0.72132,0.46339,0.5596,0.26947,0.89031,0.000167997,0.000167997,0.000167997
64,2543.27,0.43978,0.64407,0.29511,0.89187,0.96858,0.94012,0.96282,0.86812,0.97506,0.91035,0.94606,0.72497,0.46111,0.54953,0.26695,0.89372,0.000163691,0.000163691,0.000163691
65,2581.93,0.42569,0.5902,0.28597,0.88723,0.97387,0.93465,0.96944,0.8735,0.96822,0.92387,0.9591,0.73508,0.46666,0.55036,0.26107,0.90186,0.000159384,0.000159384,0.000159384
66,2620.75,0.42564,0.59254,0.2847,0.88712,0.95316,0.93752,0.96669,0.87492,0.96632,0.90615,0.95135,0.7263,0.46126,0.54366,0.26537,0.8942,0.000155078,0.000155078,0.000155078
67,2659.41,0.42908,0.62714,0.28894,0.88639,0.9567,0.94279,0.96515,0.87127,0.96731,0.90926,0.9473,0.72645,0.46502,0.54706,0.26565,0.89513,0.000150771,0.000150771,0.000150771
68,2698.05,0.43231,0.59998,0.28915,0.89247,0.97441,0.92928,0.96544,0.8764,0.96088,0.91727,0.94695,0.71908,0.45775,0.52696,0.2595,0.89148,0.000146464,0.000146464,0.000146464
69,2736.66,0.41812,0.60705,0.28576,0.88256,0.9772,0.93535,0.96487,0.87919,0.96261,0.92138,0.94684,0.72377,0.46183,0.52387,0.2627,0.89826,0.000142158,0.000142158,0.000142158
70,2775.26,0.42479,0.60495,0.28472,0.88598,0.9734,0.93357,0.96353,0.87574,0.95942,0.92096,0.94133,0.7187,0.45968,0.53594,0.26443,0.89179,0.000137852,0.000137852,0.000137852
71,2813.95,0.41924,0.59394,0.27947,0.88174,0.96976,0.94077,0.96391,0.88036,0.95216,0.92529,0.94697,0.71974,0.46105,0.53519,0.2652,0.8961,0.000133545,0.000133545,0.000133545
72,2852.61,0.40665,0.57684,0.26631,0.87313,0.97622,0.94497,0.96739,0.88751,0.96395,0.92732,0.95042,0.72762,0.44959,0.51857,0.2597,0.88948,0.000129239,0.000129239,0.000129239
73,2891.4,0.41256,0.58536,0.27571,0.88198,0.97094,0.94598,0.97059,0.88723,0.97019,0.92721,0.95487,0.73146,0.451,0.52718,0.25887,0.88782,0.000124932,0.000124932,0.000124932
74,2930.3,0.41249,0.57774,0.27291,0.88228,0.97666,0.92043,0.96072,0.87619,0.97259,0.91489,0.94989,0.72718,0.44907,0.53157,0.25702,0.888,0.000120626,0.000120626,0.000120626
75,2969.01,0.4035,0.58066,0.27023,0.87809,0.96945,0.94128,0.96265,0.87728,0.95889,0.92879,0.9526,0.73443,0.45247,0.51711,0.25892,0.8914,0.000116319,0.000116319,0.000116319
76,3007.64,0.4119,0.57021,0.27374,0.88246,0.96817,0.94403,0.96726,0.87729,0.96267,0.93706,0.95607,0.72622,0.45424,0.52676,0.25809,0.8972,0.000112013,0.000112013,0.000112013
77,3046.27,0.40134,0.55691,0.26966,0.87801,0.97025,0.93072,0.96323,0.88512,0.96611,0.91979,0.94529,0.73208,0.44444,0.51899,0.25655,0.88617,0.000107706,0.000107706,0.000107706
78,3084.91,0.41095,0.56641,0.27703,0.88045,0.9745,0.93524,0.96948,0.88586,0.96821,0.92149,0.94771,0.73327,0.44562,0.50531,0.25715,0.88257,0.000103399,0.000103399,0.000103399
79,3123.6,0.39895,0.55944,0.26489,0.87465,0.96937,0.93789,0.96935,0.87937,0.9656,0.92284,0.94825,0.72924,0.44658,0.51698,0.25669,0.88328,9.9093e-05,9.9093e-05,9.9093e-05
80,3162.23,0.39422,0.55217,0.26197,0.87538,0.97272,0.93476,0.96582,0.87923,0.97165,0.9184,0.94795,0.73263,0.44896,0.52682,0.26067,0.88307,9.47865e-05,9.47865e-05,9.47865e-05
81,3200.93,0.40154,0.57557,0.2595,0.87768,0.97477,0.93589,0.96434,0.88358,0.97205,0.92086,0.94471,0.72727,0.4433,0.51479,0.25294,0.88595,9.048e-05,9.048e-05,9.048e-05
82,3239.62,0.39387,0.54641,0.26169,0.87369,0.97735,0.93544,0.96501,0.88215,0.97687,0.92176,0.94603,0.73329,0.44661,0.51707,0.25507,0.88786,8.61735e-05,8.61735e-05,8.61735e-05
83,3278.25,0.39452,0.54657,0.26061,0.87457,0.96217,0.94151,0.96544,0.88886,0.97215,0.92159,0.95584,0.73089,0.44096,0.51942,0.25226,0.88318,8.1867e-05,8.1867e-05,8.1867e-05
84,3317.06,0.38677,0.55552,0.25686,0.87233,0.97673,0.93442,0.96341,0.89119,0.97567,0.92033,0.94634,0.73246,0.43736,0.52242,0.25308,0.88523,7.75605e-05,7.75605e-05,7.75605e-05
85,3355.9,0.39164,0.56016,0.25688,0.87251,0.9745,0.93421,0.96147,0.88309,0.97036,0.9217,0.94808,0.72866,0.44451,0.52893,0.25315,0.8894,7.3254e-05,7.3254e-05,7.3254e-05
86,3394.57,0.38479,0.55045,0.25528,0.87034,0.96461,0.94347,0.96404,0.88517,0.96445,0.92416,0.94787,0.72883,0.44179,0.50753,0.25396,0.88518,6.89475e-05,6.89475e-05,6.89475e-05
87,3433.24,0.38966,0.54684,0.25882,0.87321,0.97669,0.93401,0.96499,0.88271,0.97232,0.92266,0.95113,0.73216,0.43597,0.49988,0.25119,0.88254,6.4641e-05,6.4641e-05,6.4641e-05
88,3471.79,0.38393,0.54269,0.25385,0.87188,0.97304,0.93854,0.96295,0.89081,0.97008,0.91984,0.94472,0.73057,0.43696,0.50903,0.25099,0.8823,6.03345e-05,6.03345e-05,6.03345e-05
89,3510.42,0.38105,0.5379,0.2546,0.86872,0.97338,0.93954,0.9639,0.8929,0.97397,0.91865,0.94617,0.73801,0.43529,0.4984,0.24807,0.88253,5.6028e-05,5.6028e-05,5.6028e-05
90,3549.27,0.38355,0.56873,0.25117,0.8693,0.97478,0.93999,0.96328,0.893,0.96513,0.9171,0.94496,0.73438,0.44011,0.50959,0.24664,0.88537,5.17215e-05,5.17215e-05,5.17215e-05
91,3588.26,0.34313,0.41912,0.21059,0.84948,0.97817,0.93596,0.96389,0.89054,0.97545,0.92121,0.94793,0.73895,0.43016,0.50562,0.24341,0.87899,4.7415e-05,4.7415e-05,4.7415e-05
92,3626.94,0.33892,0.41653,0.20726,0.84716,0.97973,0.93648,0.9636,0.89512,0.97597,0.9227,0.94744,0.73811,0.43192,0.4973,0.24394,0.88015,4.31085e-05,4.31085e-05,4.31085e-05
93,3665.72,0.32968,0.38894,0.20204,0.84619,0.98255,0.93593,0.9635,0.90066,0.97302,0.92181,0.94794,0.74076,0.43175,0.50358,0.24211,0.87951,3.8802e-05,3.8802e-05,3.8802e-05
94,3704.51,0.32931,0.39707,0.20421,0.84754,0.98265,0.93402,0.96443,0.90074,0.9698,0.92015,0.94813,0.73871,0.43428,0.49917,0.24503,0.88022,3.44955e-05,3.44955e-05,3.44955e-05
95,3743.08,0.32592,0.40858,0.19971,0.84263,0.98148,0.93566,0.96451,0.90214,0.97062,0.92006,0.94799,0.74242,0.43099,0.50555,0.24362,0.87897,3.0189e-05,3.0189e-05,3.0189e-05
96,3781.86,0.32478,0.40763,0.20077,0.8435,0.97958,0.93642,0.965,0.90434,0.97297,0.92178,0.94901,0.74079,0.42718,0.50338,0.2401,0.87829,2.58825e-05,2.58825e-05,2.58825e-05
97,3820.63,0.32292,0.40607,0.19702,0.84658,0.98187,0.93608,0.96481,0.90551,0.97091,0.92227,0.94859,0.7385,0.42523,0.50135,0.23923,0.87904,2.1576e-05,2.1576e-05,2.1576e-05
98,3859.27,0.32732,0.39894,0.20053,0.84591,0.97839,0.93809,0.96516,0.90469,0.96269,0.9232,0.94925,0.74684,0.42713,0.49606,0.23983,0.87902,1.72695e-05,1.72695e-05,1.72695e-05
99,3898.08,0.32542,0.40953,0.19893,0.84188,0.98023,0.94269,0.96557,0.90589,0.96433,0.92701,0.9496,0.7414,0.42586,0.49457,0.23913,0.87868,1.2963e-05,1.2963e-05,1.2963e-05
100,3936.68,0.31585,0.37933,0.19476,0.84419,0.98188,0.94038,0.96546,0.90444,0.9688,0.92586,0.94934,0.74111,0.42533,0.4948,0.23888,0.87882,8.6565e-06,8.6565e-06,8.6565e-06
